%# iteration evaluations sigma idxmaxSD idxminSD SDs=sigma*sqrt(diag(C)) (randomSeed=1635872453668, Tue Nov 02 10:00:53 PDT 2021)

0 0 0.2 1 1 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 
1 10 0.1774946251180441 8 9 0.17472600217978743 0.17634794274201307 0.17490966246759626 0.17659669636923148 0.17556978420961308 0.17671483908393604 0.17575749223712814 0.17773293968387022 0.17465270630838317 0.1761881620618085 
2 20 0.16219977881257078 8 1 0.15808193077026828 0.15936863030488355 0.15888035094080796 0.16025650724989698 0.15910608922451341 0.15966339989752723 0.1590664463520917 0.1615862238419531 0.15849286838511933 0.16126696599985574 
3 30 0.14737810139298177 8 1 0.14191564788521321 0.14266648770367865 0.14444558561410314 0.14544927451340844 0.14364039340163057 0.14314871668112927 0.14324236301071883 0.14609778148957703 0.14537358899073657 0.14510971622573407 
4 40 0.13119586526324784 8 1 0.12542413155657864 0.1254596184978725 0.12923117734968542 0.12900641582115993 0.1276303178523504 0.12702083135517672 0.12582508141809576 0.13080974615259452 0.12804184597570603 0.12809092709030473 
7 70 0.10034718774576241 1 7 0.09988130577729133 0.0939706488675792 0.0966562359425151 0.09563465583456734 0.09662424852059537 0.094240304123856 0.09283251783503797 0.09698131017490193 0.09521685434513251 0.09530514987803838 
10 100 0.09470630373873866 1 6 0.09305532170109748 0.08771245127582736 0.08918446210843368 0.08877080212073264 0.09168489357017424 0.08664155881025414 0.08831646766303364 0.0887094007892115 0.0875574274199368 0.08865561738632578 
14 140 0.06623509554782372 1 6 0.06459277254123977 0.059263209430048716 0.06062690192360786 0.06025768407599962 0.06225401750233292 0.0587312296795377 0.05996100593441413 0.06036212283404311 0.05909349954415117 0.06056359335518292 
18 180 0.0498509817772757 1 9 0.04684252159839827 0.044504307285437604 0.044764485681028934 0.043237638074533374 0.045771297404971815 0.04295884396221588 0.04353764416539175 0.04342426072725906 0.04271521083050934 0.04479492562094621 
23 230 0.03840145818019041 5 6 0.034447074792788 0.03285653198963503 0.034265701687814634 0.03273511619942158 0.035913866167744 0.031617226852315376 0.03294154954707784 0.03262806765486537 0.032471340111710746 0.033014406678326086 
28 280 0.024784673754529894 5 9 0.02172487603250083 0.02041051765505065 0.021048459323964562 0.020070487225165627 0.022283574479994114 0.020173392176230015 0.021518920762754926 0.019998654085610995 0.019789100389719348 0.020584254887541224 
34 340 0.015359226795302083 5 6 0.013075448303813492 0.012297309635149753 0.012379860677024125 0.011994528380326249 0.013121265606924443 0.01186782510799257 0.012711055736691382 0.012087373205381145 0.012129901921856794 0.011957822470688642 
40 400 0.013965788068790326 1 6 0.011560142049264581 0.010642337180715063 0.010729819213570014 0.011166725307062272 0.011477116016150427 0.010109888233672924 0.011154078470418247 0.011413061016614514 0.010893238484110276 0.010357898205353318 
47 470 0.012726761708451365 1 6 0.0116021260031431 0.009286900060129813 0.009379579391618818 0.009997138023138941 0.010157024541105482 0.008973356384405046 0.009507012483931756 0.010040634451939492 0.00943921896849159 0.009184510113241612 
54 540 0.014105481853081043 1 6 0.014931440717116445 0.010900814095323789 0.00978202048538834 0.01064935435711864 0.010884188569904975 0.009448301998092563 0.01006986257215292 0.010783345479764289 0.010013880322200876 0.009698468335126564 
62 620 0.018570146767626063 1 6 0.024922491888017373 0.016672075409536292 0.012349659555698875 0.012946149377220956 0.013706138321215243 0.011836819839905087 0.012331306465717062 0.014186934384616436 0.01220462750493485 0.012039733431308309 
70 700 0.014732712821067893 1 6 0.020455750042433572 0.0141886375281551 0.009880738824651835 0.009808096429494751 0.010522769341059661 0.008794481067356679 0.009393090962795293 0.010795142082801506 0.008974954472112372 0.008817465171287502 
79 790 0.022263374566932146 1 9 0.037090766489624304 0.029672665819218586 0.015449906481404112 0.014830066065868792 0.014635609965095952 0.013694265929987485 0.013711306947006436 0.0157453852503371 0.012946661042195036 0.01310385964253027 
88 880 0.03012316078831293 1 9 0.05284070726028161 0.04692583912086999 0.02580343784846297 0.01935012283615694 0.018414737076535938 0.017274388632438742 0.017418925347313374 0.020027007041832773 0.016392114097315145 0.01745790739612259 
98 980 0.023081352265491288 1 9 0.03802969840496183 0.034980845092026515 0.022019621477836305 0.014309421935808 0.013987073869233006 0.01273901982328131 0.012709650802109155 0.014982381364955982 0.011731873186471219 0.012926269814502626 
108 1080 0.02330749612821891 1 9 0.035298466613965934 0.034383865854072826 0.02501284021199965 0.014761176620521519 0.013165585892699444 0.0124501420541097 0.012672873148166104 0.013910947627980636 0.011230146906192678 0.012169766456304808 
119 1190 0.016749541783025446 1 9 0.023601534674992215 0.023581206103058715 0.017741783663626335 0.011074144388234931 0.009112418011793631 0.008565110445671723 0.008233901561325191 0.00929290624847297 0.007603008149622035 0.008318180642753676 
130 1300 0.013646100777663851 2 9 0.017348512255267765 0.017893801051117153 0.014775593105473474 0.010281315018015436 0.007183925145074235 0.006328175117512658 0.006166775300058936 0.007146141036228152 0.005920067466399551 0.006671456730109484 
142 1420 0.023753920338576637 2 9 0.02725206944866705 0.03019538335419193 0.02960387110608708 0.024067660966018846 0.014688046614042658 0.010644873953625964 0.010195006079010922 0.011185098631961567 0.00995501151416782 0.011242619477691247 
154 1540 0.02317953902756233 3 9 0.0233730351873079 0.027600775356345413 0.029088391102001142 0.025736583820614067 0.01614406062501684 0.009724079594610037 0.009921659081329503 0.010589204990147535 0.0087341119793751 0.011338407406244358 
167 1670 0.020924276524708397 3 9 0.018485333954097787 0.022286575711401465 0.025254201052022373 0.025192357613402536 0.01743804093690842 0.00882036727871052 0.009192124746637085 0.009165626539612748 0.007775585359196376 0.009333199934469426 
