%# iteration evaluations sigma axisratio fitness_of(bestever best median worst) mindii idxmaxSD maxSD idxminSD minSD (randomSeed=1635872422924, Tue Nov 02 10:00:22 PDT 2021)

1 10 0.17782367340337427 1.0 26.791199589199156 26.791199589199156 48.227000986786415 98.55300033624759 1.0 6 0.17699908638505735 8 0.17543630467179588
2 20 0.15654192749408002 1.0339605390563846 22.56247328992543 22.56247328992543 48.869231226396586 103.19560231021248 0.9836344012096948 6 0.15540298181254167 3 0.15300339326500612
3 30 0.13943298149071712 1.0410424400709484 15.352408257208966 15.352408257208966 45.39075689545664 60.44033540467754 0.9675369077981041 6 0.13679761627375236 2 0.13455659808328668
4 40 0.12578558789593328 1.0530809584648613 15.352408257208966 20.628072756400996 31.7618468827866 45.629669277435255 0.9531163942585628 6 0.12282731905786337 1 0.11999544993204772
5 50 0.1140722730010749 1.0718213444867553 15.352408257208966 17.87750581189235 30.112574812137623 40.579169733847564 0.940249704378309 9 0.11122486331979436 4 0.10822802718208628
7 70 0.10835137196503504 1.1193064620155149 12.441690575069634 12.441690575069634 19.53713670027838 45.71334547784106 0.9187330060030283 1 0.10669910198039993 7 0.10076161828776027
10 100 0.08711546670224929 1.230884599833075 10.218809583503852 10.218809583503852 16.662244324714262 21.230416508493157 0.8896642249073754 1 0.08664102681641776 7 0.07842792981195736
13 130 0.06861039506621429 1.2434094936347517 9.775143736407232 9.775143736407232 14.761888268574555 24.984617231797767 0.8586789014528483 1 0.06789921153984149 5 0.060511855406224564
16 160 0.0585433536661002 1.311744347104471 9.775143736407232 11.166261744248917 12.925100584227705 17.605427055890978 0.8383391501297206 1 0.06060789484378581 2 0.05055986124120669
20 200 0.04600984284667052 1.445409889662595 8.625852955662577 8.625852955662577 9.714564439269411 11.143418187630985 0.7992768283942138 1 0.047770232683816895 2 0.03885746058424127
24 240 0.029368405492281497 1.4964962300394966 8.452460215454225 8.452460215454225 8.960030304332765 9.7499292592118 0.7693042335433253 1 0.029750113169870772 2 0.02389320012924345
28 280 0.021261022633171082 1.5483751905289345 8.174304686798234 8.255247265149341 8.662531404068627 8.750459144557912 0.7361599091115911 1 0.021426091286586322 2 0.01658131557901684
33 330 0.019324933042426405 1.5801251524279485 8.035350792700408 8.058230986651726 8.211361424583558 8.369888384512526 0.6978616494505421 1 0.020156447546081695 4 0.014791521422375243
38 380 0.01952619966030941 1.7655733474469 7.892412420405945 7.892412420405945 8.002758410582926 8.398654530824437 0.6768094445828525 1 0.021381491936643127 4 0.014403756129940663
43 430 0.015237303284659222 2.0595976855481584 7.784807807398995 7.79001456010454 7.955563676736501 8.180343592956893 0.6369803502360515 1 0.01774586767759114 4 0.01081669823152105
49 490 0.012560453932579398 2.174416630235646 7.681135095361791 7.683005162553583 7.749693036167184 7.86533146402636 0.6209199142848373 1 0.015040261898403831 6 0.008566708684647336
55 550 0.014501143680849319 2.54032721209668 7.467845518137563 7.467845518137563 7.633217177826107 7.836625770124224 0.5818407234161638 1 0.01757680270024498 6 0.009316299913250526
61 610 0.02191358108914056 3.050360739563371 7.31188056840775 7.324892378241802 7.495612621838476 7.553633810429085 0.5559336798439036 1 0.028313860109024442 6 0.013625016842927638
68 680 0.020401475367470303 3.5695335826022605 6.966914237564253 7.179163764606938 7.432216823667597 7.558335558798439 0.5194766344240761 1 0.026736108162306482 6 0.012233799652444132
75 750 0.01634700359502954 3.638049118251416 6.909281207377793 6.965573461305832 7.03523308888179 7.365169532860643 0.49570484805501874 2 0.020468290084488198 5 0.009705735014586906
82 820 0.01459092377926947 4.0643409168460085 6.778689469023473 6.782276138096156 6.926173953577225 6.991368136506966 0.4641976499455155 2 0.018815661041200422 6 0.00811766940637618
90 900 0.01689578757455941 4.738660200911214 6.52823575502029 6.538803215579435 6.6749547044347715 7.0695500481000995 0.4327858637730029 2 0.023373690720719775 6 0.009260329797568563
98 980 0.015161168922296377 5.2740386756524815 6.379899086081432 6.381408645051489 6.510232572661618 6.617014440197794 0.40379411407432503 2 0.02150685811153213 6 0.00803325226223991
106 1060 0.016823969544040425 5.459563773382156 6.15017018565126 6.15017018565126 6.301408491813593 6.46912129633956 0.38013594981156923 2 0.02314394559871746 5 0.00847706617406553
115 1150 0.015961519552014643 5.9533965981644625 5.923403097618868 5.980785352376411 6.103316513906949 6.722186496246323 0.36005508208847403 2 0.021333283363803746 6 0.007858224192559245
124 1240 0.015893080682706062 5.888731433244014 5.837544326252705 5.837544326252705 5.919314007889261 6.0360139817220695 0.34703044362922914 2 0.02029622527868286 9 0.007906841568437184
133 1330 0.024275999273718738 6.780928073977015 5.387858943055557 5.4595257378607895 5.625206263432974 6.18736738236703 0.32172240724985346 3 0.03304957148996648 9 0.01115915061919636
143 1430 0.021695043474883612 7.177300901776756 5.183003197867663 5.183003197867663 5.360202770627767 5.557689082190496 0.29710289356073516 3 0.028521524473984847 8 0.00976832174487939
153 1530 0.027695777689287184 8.025060882662917 4.904458309190545 4.92462644196255 5.362632543623771 5.600306080378215 0.2702881785499347 3 0.03503263328562065 8 0.011868460341276718
163 1630 0.01965770724496731 8.080755168034013 4.671505955085375 4.699202339930461 4.760222117374812 5.248572675084774 0.2529686385928754 4 0.023573634743455397 8 0.008195955767768963
174 1740 0.01632968025178043 8.758891660260156 4.400126691282263 4.400126691282263 4.56302760038381 4.651598928785666 0.22790618391313433 4 0.019829541151729226 8 0.006443478656648177
185 1850 0.024190400165856482 9.003174971698009 4.130294829684336 4.19480926922386 4.330449173887421 4.726091620323151 0.2124661008051734 4 0.029002763246520277 8 0.009054830095186471
196 1960 0.024443524302916735 9.51899380390654 3.819199938680231 3.859383160304532 4.032221030777658 4.259057123029837 0.19253046829864276 4 0.027270171705003565 8 0.008603314831571618
208 2080 0.01719537665737758 10.115506816207821 3.5955884694842597 3.5955884694842597 3.699808195198871 3.829614151203538 0.17597152179761427 4 0.017826664819350527 8 0.005712798685054135
220 2200 0.012781190208597968 9.559185261667412 3.507593809644009 3.5118634007685223 3.5540778091869747 3.5782063583667405 0.16762798704521026 4 0.011711720993180503 8 0.00408243322595213
232 2320 0.016164923599520525 10.288219621857715 3.2589340571887324 3.2589340571887324 3.3325887406997543 3.4075532229955847 0.1524048170941915 5 0.014461308463552187 8 0.004962508675787734
245 2450 0.025343591603486926 12.013682627039348 2.9122618332246732 2.995711987368124 3.0374922295019138 3.2700541580276967 0.1447234863781923 6 0.025161133532752927 8 0.00874597648911628
258 2580 0.02043064161033127 13.791159720979062 2.613416339025086 2.613416339025086 2.7752736967786573 3.3014576131423707 0.13275342298888868 6 0.02280662238193006 9 0.006418723055750764
271 2710 0.03745024056525243 15.012529186735863 2.200319268919988 2.2401684656373027 2.445540713369107 2.7240932026187155 0.12264402590698559 6 0.04093928648301278 1 0.011288097968310123
285 2850 0.02348958978474304 13.400294379954488 1.967041203450616 1.9865865968268754 2.1030676389479885 2.9909012444792955 0.11867763465442883 6 0.02197232169492092 1 0.0064888546289209445
299 2990 0.020588780146588652 12.620983021405188 1.7740199421513099 1.7740199421513099 1.8365889609875856 1.9031129243443936 0.1129775212197488 6 0.017521968444937388 1 0.005331913397928874
313 3130 0.025982715782759392 12.609108334260423 1.5679021827803017 1.6079759512352554 1.6826807999738183 1.9329379667682804 0.11121062689618132 7 0.02202092950605049 1 0.006298451000749238
328 3280 0.03217267117766099 11.439231755762645 1.3136430958827745 1.3283972686192613 1.4382213694755601 1.5752869747175926 0.10951427233151978 7 0.02402829941731382 1 0.007042885907403288
343 3430 0.02736792660112717 12.18669352963752 0.9865192740072627 0.9865192740072627 1.0443969045615524 1.1554668027302042 0.0985835326721035 7 0.019492517748712433 1 0.005420219664505122
358 3580 0.023898003814457214 11.91913135015214 0.7635528098171789 0.779179401655095 0.8032780956054103 0.8719275580483177 0.09814503723901798 8 0.016088631867141448 1 0.004551683246237165
374 3740 0.02557945981352268 13.816991153067947 0.5647070926909775 0.5647070926909775 0.6049988281666816 0.6848018572132659 0.08599264524492654 8 0.017477675125444885 1 0.004645990112222983
390 3900 0.016433594955445763 14.471908654866558 0.41790963755496674 0.41790963755496674 0.46818737137264216 0.48172898235690115 0.07692826165397015 9 0.011111282212504438 1 0.002608603176500054
406 4060 0.02510346779020646 16.590287749884407 0.306063945409334 0.306063945409334 0.3686587211396659 0.5221462632786011 0.07367956964264738 9 0.0192139118841517 1 0.003621423228898554
423 4230 0.020314948042637202 18.778480813816465 0.1792881840323165 0.1792881840323165 0.23652179262223588 0.2949075041062389 0.0718882781098832 10 0.01681351298565732 1 0.002693878759460211
440 4400 0.012421390566713413 21.60421281061772 0.12684848224641346 0.12684848224641346 0.14078687049232474 0.17751174545317622 0.06365274994765667 10 0.012033917817908574 1 0.001517615205806204
457 4570 0.020923553822125778 30.02889155489363 0.06162300597526071 0.06162300597526071 0.09709294970086119 0.11139045590282966 0.0611199167165243 10 0.029379720779739323 1 0.002309642845568451
475 4750 0.011861413352369838 30.69993075012777 0.027591187156464404 0.027591187156464404 0.04164523399801352 0.05038864382708014 0.058305029274242526 10 0.016683705479113173 1 0.0012901023058586982
493 4930 0.01219396654110735 38.16975267389264 0.009630984032457853 0.012548438979653166 0.017648586592268662 0.031184722662669268 0.05273573329065647 10 0.01964295785834617 1 0.0012476002952994678
511 5110 0.006799442846666154 45.79197224111499 0.0022854122173094184 0.002761401153904686 0.004248113935119961 0.0062904051716807605 0.04675332219582976 10 0.012121114190764962 1 6.397320690825276E-4
530 5300 0.0033861414374112306 50.46788205409144 2.257272066487113E-4 4.069909551550592E-4 0.0010036302789214668 0.0016150755857605764 0.04467974600209339 10 0.0064237856156540984 1 3.0272146495605395E-4
549 5490 0.0012461410675514086 55.909933975763614 2.992902600613568E-5 4.5583957084822664E-5 6.163444964034808E-5 1.0379162519049998E-4 0.03945756495175145 10 0.0023395372332601833 1 9.95914951385673E-5
568 5680 5.000112651662234E-4 63.525399371319416 3.29824007392687E-6 4.212395008310161E-6 1.3676940009033875E-5 3.130196115015906E-5 0.03394493827096041 10 9.144654053229653E-4 1 3.5998258321534875E-5
588 5880 2.2241363940146998E-4 63.80857517793496 2.7170694710636365E-7 7.4959169056683E-7 1.2145656217394162E-6 2.715970083933425E-6 0.030531560548490478 10 3.669783303381587E-4 1 1.4134356930527656E-5
608 6080 5.001624189095168E-5 61.93295006854086 2.134376898101913E-8 2.134376898101913E-8 5.453108341778566E-8 1.0771707748049233E-7 0.02756632500333807 10 7.312200915179335E-5 1 2.804822851905324E-6
628 6280 1.3231892298279763E-5 59.684896760818994 1.7870060858155753E-9 1.7870060858155753E-9 3.2853047160566577E-9 4.8535146092528696E-9 0.025192295908190977 10 1.7048372536009382E-5 1 6.761125000777151E-7
