%# iteration evaluations sigma idxmaxSD idxminSD SDs=sigma*sqrt(diag(C)) (randomSeed=1635872422924, Tue Nov 02 10:00:22 PDT 2021)

0 0 0.2 1 1 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 
1 10 0.17782367340337427 6 8 0.17557242386001426 0.1758586058631788 0.1757663433100328 0.17597008390239788 0.17673673823051597 0.17699908638505735 0.1763683008768124 0.17543630467179588 0.1769600501490235 0.17676347599592293 
2 20 0.15654192749408002 6 3 0.15305381275651414 0.15307119861741472 0.15300339326500612 0.15376657519394496 0.15494903751782924 0.15540298181254167 0.15346909097007613 0.1537935306583963 0.15340342460489653 0.15349991896262102 
3 30 0.13943298149071712 6 2 0.13484978893345897 0.13455659808328668 0.1347222455530279 0.1356898494056625 0.1361318705970419 0.13679761627375236 0.13561758461165968 0.13640624866871795 0.13534217582895217 0.135721881743953 
4 40 0.12578558789593328 6 1 0.11999544993204772 0.12124407978415545 0.12050887660062365 0.12094881388251442 0.12111455574459534 0.12282731905786337 0.12084743697224065 0.12174754553392761 0.12204850452454336 0.12165385055907431 
5 50 0.1140722730010749 9 4 0.11094259320288194 0.10970464227623675 0.10829855324807108 0.10822802718208628 0.1089603627473204 0.11112566473214563 0.10871120573907785 0.11020482658181723 0.11122486331979436 0.10894957212088394 
7 70 0.10835137196503504 1 7 0.10669910198039993 0.10390336805670879 0.10126533058934262 0.1048912488112628 0.10109437326440024 0.10298817149370179 0.10094284456520916 0.10201762780359526 0.10516085718393724 0.10076161828776027 
10 100 0.08711546670224929 1 7 0.08664102681641776 0.08099627174321389 0.08020230752167078 0.08165740109240525 0.07949716980947784 0.08164870517675066 0.07842792981195736 0.08148945104853027 0.08142038721696682 0.08068791728988682 
13 130 0.06861039506621429 1 5 0.06789921153984149 0.06147816763798382 0.06293524033910497 0.0638062427924253 0.060511855406224564 0.06414657546117164 0.061272129515619146 0.06215154355202927 0.06293001720304042 0.06225959970765662 
16 160 0.0585433536661002 1 2 0.06060789484378581 0.05055986124120669 0.052461639425780346 0.0535103442528405 0.051098246654486985 0.05365830129012832 0.05232251550425975 0.05281326048425851 0.052635364840007935 0.05205966539880073 
