%# iteration evaluations sigma void fitness_of_recent_best x_of_recent_best(1...dimension) (randomSeed=1635872422924, Tue Nov 02 10:00:22 PDT 2021)

1 10 0.17782367340337427 0 26.791199589199156 -0.002540627479567792 -0.06651599006422164 -0.0928831006933908 0.16473554182952177 -0.04536375869954533 0.2584529758128821 0.12973977109072604 0.11430477153689739 -0.08855135475380381 0.23328404850356022 
2 20 0.15654192749408002 0 22.56247328992543 -0.049069727724266404 0.14596042270717874 0.15274300976375332 0.09109091354858452 -0.16519473198331813 0.02443670024163569 0.19875236413963202 0.19613144625502227 0.010934603153246417 0.09492704169090382 
3 30 0.13943298149071712 0 15.352408257208966 0.0753148995080246 -0.008004585581319994 -0.07176915372088682 0.16791411941361975 -0.07905669406964594 0.08450825859179012 -0.006262178431790444 0.11137332723351365 0.09853421528042067 0.037443845988310395 
4 40 0.12578558789593328 0 20.628072756400996 0.03604047979801375 0.1702294832325252 0.013133805752902213 0.156228537299455 -0.003081945132212452 0.07329016558547623 0.11514146143813186 0.08032378931936918 0.23994447712228814 0.10444156873084379 
5 50 0.1140722730010749 0 17.87750581189235 0.3083915615415921 -0.0825633989146127 -0.06245935499477312 0.09848958168701241 0.03235277041199136 -0.1275142072803029 0.09038428785546579 0.14671189152891317 -0.01791477628170085 0.0794845971400046 
7 70 0.10835137196503504 0 12.441690575069634 0.3429712382411432 0.16395913288372738 0.13891940120415697 -0.13410396321464046 -0.03765732389674442 -0.007652601490087615 -0.00114721636037049 0.011353754366762975 -0.014386634704345015 0.008904046123370903 
10 100 0.08711546670224929 0 10.218809583503852 0.2204109995884709 0.08193980957250047 0.08784200583254019 0.021099807811470687 -0.024585096565157116 -0.06382992534312965 0.03825532158095609 0.05454842124895355 0.0024362481018050525 -0.0564390325925399 
13 130 0.06861039506621429 0 9.775143736407232 0.3198326491701257 0.1529090671619031 -0.027669286366340973 -0.06677260322100156 0.02786764113139279 0.059910709950687244 0.007345263524165084 0.053995997663049 0.029823745049487684 -0.008209429620275648 
16 160 0.0585433536661002 0 11.166261744248917 0.2352465274091986 0.11761685872623084 0.012540185913958333 0.039856283494348624 -0.0948821272532765 -0.015013534248278521 -0.042133458837458594 0.052704912825507336 0.07577353288889221 -0.052021234186363605 
20 200 0.04600984284667052 0 8.625852955662577 0.34426473142773556 0.13975379350065775 0.040510351220856944 0.010855687516402146 0.012119097543509025 0.014491244798039144 0.0017097271175268679 0.04004619991176314 -0.013901059780813286 -0.05866239966335234 
24 240 0.029368405492281497 0 8.452460215454225 0.35089892405276774 0.13273695703079233 0.02243381904410358 3.153696713836785E-4 0.020883691286012536 0.037812048494578 0.03795997468192992 0.04816360983629515 -0.009839451919276945 0.016474835401882423 
28 280 0.021261022633171082 0 8.255247265149341 0.4125491985544288 0.1489962995244966 0.006300972774608922 9.98480877831628E-4 0.027989761159827174 0.031151512017232832 0.0354037342067727 -0.004917643624164996 0.019235726811171625 -0.011740977090514786 
33 330 0.019324933042426405 0 8.058230986651726 0.43938489934956554 0.17968694182714748 0.06100103220287348 0.01006663636940775 -0.0014364619017521972 0.011683534375623975 0.04630455099855264 0.016680953711241113 0.010350071523688664 -0.010464485133283734 
38 380 0.01952619966030941 0 7.892412420405945 0.4726725193407188 0.2016106911006689 0.049947685140626225 0.01078229466763344 0.034294618811943026 0.010396069856014632 0.02318597816716302 0.004708061954181506 0.004881143104115847 0.005563833517499556 
43 430 0.015237303284659222 0 7.79001456010454 0.48971114734593135 0.2180583741040031 0.06840958116627593 0.02132804609362647 0.014955095517406525 0.019575163513364302 0.012051427061461764 0.001073323625883308 0.003495558575956877 0.004587310962980691 
49 490 0.012560453932579398 0 7.683005162553583 0.499719309967336 0.2617287589413323 0.07021190464228093 0.01622284787558385 0.005768617245110857 0.011000621567481609 0.02652742619697263 0.00969270504067214 0.015634996005008377 0.02190519884901281 
55 550 0.014501143680849319 0 7.467845518137563 0.553616392304118 0.30367563796471625 0.10787568185848037 0.022819093408682864 0.006918492397861716 0.013201342057726186 0.014410860543807844 0.007624351495255565 0.01113854093970892 0.020538722339229258 
61 610 0.02191358108914056 0 7.324892378241802 0.5809322608384012 0.3466607374920268 0.13020553206630317 0.02593832200489538 0.0177861469882307 -0.005583362433774014 0.006205407111396569 0.013381533321089784 0.0014078544387786558 -0.004260526964340686 
68 680 0.020401475367470303 0 7.179163764606938 0.6749197298153246 0.4548930500002008 0.16860093269602533 0.04568185716270982 0.027608342874385572 0.003010003526933475 0.009462736105023344 0.02385425424933905 0.00739173140422188 0.005667503033189836 
75 750 0.01634700359502954 0 6.965573461305832 0.6727399262275954 0.46351141789944167 0.20204249754420042 0.05689828154117237 -0.005052813479842366 0.006896342816124914 0.01782853527056374 0.012282399008830252 0.004018327505825698 0.005173935014203259 
82 820 0.01459092377926947 0 6.782276138096156 0.7347122324159886 0.523803067556988 0.2646795264244171 0.06668756054995066 0.02348730713091342 -0.0074253730687490836 0.011448067750676987 0.017982700984259588 0.002278891978137196 0.020951922756439468 
90 900 0.01689578757455941 0 6.538803215579435 0.7583258539550688 0.5894426686464923 0.32444533420056143 0.09725518526819872 0.01695289643928744 0.010048404832751002 -0.001656885388880586 0.015688507954454402 0.016578892277692946 -0.008725497966433961 
